"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5TZ5WJH5","journalArticle","2021","Berg-Weiß, Alexander; Daudrich, Anna; Kümmet, Sonja; Putnings, Markus; Rohrwild, Jürgen; Schulz, Julian; Spenger, Martin","Bayerisches Modellprojekt eHumanities – interdisziplinär zur Stärkung des Forschungsdatenmanagements in den digitalen Geistes- und Sozialwissenschaften","Bausteine Forschungsdatenmanagement","","2626-7489","10.17192/bfdm.2021.1.8309","https://bausteine-fdm.de/article/view/8309","Das vom Bayerischen Staatsministerium für Wissenschaft und Kunst geförderte Projekt eHumanities – interdisziplinär entwickelt Tools und Best-Practice-Empfehlungen für das Forschungsdatenmanagement in den digitalen Geistes- und Sozialwissenschaften und darüber hinaus. Resultate sind u.a. ein Best-Practice-Guide für das Metadatenschema DataCite, eine aktualisierte und funktional erweiterte Version des DataCite-Metadatengenerators, DMP-Fragenkataloge für RDMO, Schulungs- und Lehrinhalte (z. B. Video-Tutorials, Lernmodule als Open Educational Resources) sowie eine Modellkooperation zwischen Informationsinfrastruktureinrichtungen. In diesem Kontext wurden eine technische Lösung zur Dateneinspeisung und -indexierung in einen Data Discovery Service sowie Best-Practice-Prozessabläufe zur Erschließung und Verfügbarhaltung der Daten geschaffen.","2021-03-09","2024-07-08 09:30:29","2024-07-08 09:30:29","2024-07-08 09:30:29","1-9","","1","","","","","","","","","","","de","Copyright (c) 2021 Alexander Berg-Weiß, Anna Daudrich, Sonja Kümmet, Markus Putnings, Jürgen Rohrwild, Julian Schulz, Martin Spenger","","","","bausteine-fdm.de","","Number: 1","","","","","RDMO; Bayern; Best Practice; Data Discovery; DataCite Metadata Generator; Inhaltserschließung; Landesprojekt; Open Educational Resources","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCXUCFZN","report","2020","Biernacka, Katarzyna; Danker, Sarah Ann; Engelhardt, Claudia; Helbig, Kerstin; Hendriks, Sonja; Jacob, Juliane; Jagusch, Gerald; Lanza, Giacomo; Leone, Claudio; Meier, Kristin; Neumann, Janna; Odebrecht, Carolin; Peters, Karsten; Rehwald, Stephanie; Rex, Jessica; Senft, Matthias; Strauch, Annette; Thiemann, Kathrin; Trautwein-Bruns, Ute; Wiljes, Cord; Wuttke, Ulrike; Ziedorn, Frauke","Metadatenschema für Schulungsmaterialien zum Thema Forschungsdatenmanagement","","","","","https://oar.tib.eu/jspui/handle/123456789/6134","Das Dokument enthält ein Metadatenschema für Schulungsmaterialien zum Thema Forschungsdatenmanagement. Dieses Schema wurde von der UAG Schulungen/Fortbildungen der DINI/nestor AG Forschungsdaten erstellt und bei der Materialsammlung von FDM-Schulungsmaterialien unter https://rs.cms.hu-berlin.de/uag_fdm/ umgesetzt.","2020-04-27","2024-07-08 09:28:34","2024-09-02 12:51:33","2021-08-23 17:52:56","","","","","","","","","","","","Meyrin : CERN","","de","CC BY 4.0 Unported","workingPaper","","","oar.tib.eu","","Accepted: 2021-03-26T09:42:25Z DOI: 10.34657/5182","","C:\Users\lanza01\Zotero\storage\FNYCN6D9\Biernacka et al. - 2020 - Metadatenschema für Schulungsmaterialien zum Thema.pdf; C:\Users\lanza01\Zotero\storage\HXHGNVID\6134.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7D765R3U","presentation","2022","Grossmann, Yves Vincent","Entwicklung eines Software-Management-Plans als RDMO-Fragekatalog","","","","","https://pure.mpg.de/rest/items/item_3476007/component/file_3476305/content","","2022-11-24","2024-07-08 09:28:01","2024-11-07 13:44:10","","","","","","","","","","","","","","","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RDMO Content Group","","","","","","","","","","","","","","","",""
"75XLU343","presentation","2022","Grossmann, Yves Vincent","Konzeption eines RDMO-Katalogs für einen Software Management Plan","","","","","https://pure.mpg.de/rest/items/item_3473536_3/component/file_3473539/content?download=true","","2022-11-11","2024-07-08 09:28:01","2024-11-07 13:44:32","","","","","","","","","","","","","","","de","","","","","","","","","","","software management plan; RDMO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UUAG Softwaremanagementpläne der UAG Datenmanagementpläne der DINI/nestor AG Forschungsdaten","","","","","","","","","","","","","","","",""
"SEI93TII","document","2022","Kliegl, Reinhold; Marciniak, Katja; Czmiel, Alexander","Initiative ""Forschungsdatenmanagement"": nachhaltiges FDM lokal, gemeinsam & vernetzt gestalten","","","","","https://edoc.bbaw.de/opus4-bbaw/files/3723/bbaw_initiativefdm_vorstellung_22_02_24.pdf","","2022-02-24","2024-07-08 09:28:01","2024-09-02 12:23:00","","","","","","","","","","","","","Berlin-Brandenburgische Akademie der Wissenschaften","","","","","","","","","Persistent Identifier: urn:nbn:de:kobv:b4-opus4-37232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V8DCEXSV","journalArticle","2022","Augsten, Marie Theres; Fischer, Patryk; Kienbaum, Janna; Lehmann, Anna; Paßmann, Sven; Schmiederer, Simon","Forschungsdatenmanagement im Verbund weiterentwickeln – ein Einblick in das Projekt FDNext","Bibliotheksdienst","","2194-9646","10.1515/bd-2022-0083","https://www.degruyter.com/document/doi/10.1515/bd-2022-0083/html","Zusammenfassung Im DFG-Forschungsprojekt FDNext arbeiten sechs Universitäten aus Berlin und Brandenburg zusammen, um im Verbund ein nachhaltiges institutionelles Forschungsdatenmanagement mit der Entwicklung verschiedener Tools für Fachbereiche, Rechtsberatung, Policies und Service Management auszubauen. In der dreijährigen Förderphase werden Werkzeuge und Konzepte für Fachbereiche, Rechtsberatung, Policies und Service-Management im engen Austausch mit Projektpartner*innen aus Fakultäten, Fachbereichen und der Forschung erarbeitet, (weiter-)entwickelt und abschließend mit Akteur*innen der bundesweiten FDM-Community evaluiert. In dem Artikel werden die sechs Arbeitsschwerpunkte und ihre Zwischenergebnisse nach Ablauf der ersten Hälfte der Projektlaufzeit vorgestellt.","2022-09-09","2024-07-08 09:28:01","2024-09-02 13:03:29","","520–537","","9","","","","","","","","","","","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YQZPZIR7","report","2022","Netscher, Sebastian; Schwickerath, Anna; Perry, Anja; Mauer, Reiner","Schlussbericht des Verbundprojekts Domain-Data-Protokolle für die empirische Bildungsforschung (DDP-Bildung) Kurze Darstellung","","","","","https://edocs.tib.eu/files/e01fb23/1859079814.pdf","","2022","2024-07-08 09:28:01","2024-09-02 12:52:41","","","","","","","","","","","","","","","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFNFJQVQ","preprint","2022","Mosconi, Gaia; de Carvalho, Aparecido Fabiano Pinatti; Syed, Hussain Abid; Randall, Dave; Karasti, Helena; Pipek, Volkmar","Fostering Research Data Management in Collaborative Research Contexts: Lessons learnt from an `Embedded' Evaluation on designing a `Data Story'","","","","10.21203/rs.3.rs-2255943/v1","","","2022","2024-07-08 09:28:01","2024-09-02 10:59:26","","","","","","","","","","","","","Research Square Platform LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFSCA54D","book","2022","Biernacka, Katarzyna; Schulz, Sandra","Forschungsdatenmanagement in der Informatik","","978-3-8325-5490-3","","","https://edoc.hu-berlin.de/handle/18452/26061","Dieses Buch bietet einen Überblick über Forschungsdatenmanagement und dessen konkrete Umsetzung in der Informatik. Anhand von Personas und Szenarien wird ein Großteil von informatischen Anwendungsfällen und Fragen abgedeckt, um Lehrende sowie Studierende der Informatik dabei zu unterstützen, Forschungsdatenmanagement adäquat zu realisieren. Im ersten Teil des Buchs wird Lehrenden der Informatik anhand von Modulen konkret aufgezeigt, welche Themen der Informatik besonders geeignet sind, um Forschungsdatenmanagement in das Informatikstudium zu integrieren. Der zweite Teil des Buchs erläutert Bestandteile des Forschungsdatenmanagements und veranschaulicht deren Anwendung auf ausgewählte Szenarien. Abschließend werden im dritten Teil Lehrmaterialien (Arbeitsblätter, Musterlösungen, Checklisten und weitere) zur Verfügung gestellt, um den direkten und fachgerechten Einsatz in der universitären Lehre zu stärken","2022","2024-07-08 09:28:01","2024-09-02 12:55:47","","","","","","","","","","","","","Logos Verlag","Berlin","de","","","","","","","DOI: 10.18452/25376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DYBLTMDE","report","2021","Marciniak, Katja; Sutter, Paul","RDMO ‒ Schnellstartanleitung","","","","","https://edoc.bbaw.de/opus4-bbaw/frontdoor/index/index/docId/3529","Die Anleitung richtet sich an alle Wissenschaftler und Wissenschaftlerinnen an der Berlin-Brandenburgischen Akademie der Wissenschaften (BBAW), welche die BBAW-Instanz der webbasierten Software ""Research Data Management Organiser"" (RDMO) nutzen. RDMO unterstützt Forschende durch einen vordefinierten und an die Besonderheiten der BBAW angepassten Fragenkatalog bei der Verwaltung von Datenmanagementaufgaben über den gesamten Datenlebenszyklus hinweg. Die Initiative ""Forschungsdatenmanagement"" erstellt gemeinsam mit allen Projekten und Vorhaben, die mit digitalen Forschungsdaten arbeiten, einen Datenmanagementplan.  Die vorliegende Handreichung gibt einen kurzen Überblick über die Funktionen von RDMO und unterstützt die Nutzenden beim selbstständigen Einsatz des Online-Werkzeugs zur Verwaltung und Aktualisierung ihres Datenmanagementplans.","2021-07-30","2024-05-28 12:47:44","2024-09-02 12:51:59","2024-07-08 09:08:56","1-7","","","","","","","","","","","","","de","https://creativecommons.org/about/cc0","","","","edoc.bbaw.de","","","","C:\Users\lanza01\Zotero\storage\TRANQMN6\Marciniak und Sutter - RDMO ‒ Schnellstartanleitung.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HLFV2VMF","conferencePaper","2016","Klar, Jochen; Engelhardt, Claudia; Neuroth, Heike; Enke, Harry","DMPwerkzeug - A tool to support the planning, implementation, and organization of research data management.","","","","","https://meetingorganizer.copernicus.org/EGU2016/orals/20148","","2016","2024-07-30 12:18:12","2024-09-09 13:10:12","","","","","18","","","","EGU General Assembly Conference Abstracts","","","","Geophysical Research Abstracts","Wien","en","","","","","Zotero","","","","C:\Users\lanza01\Zotero\storage\7J8D3UJG\Klar et al. - DMPwerkzeug - A tool to support the planning, impl.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EGU General Assembly 2016","","","","","","","","","","","","","","",""
"ITKL9PW7","bookSection","2022","Mozgova, Iryna; Jagusch, Gerald; Freund, Jens; Kraft, Angelina; Glück, Tobias; Herrmann, Kevin; Knöchelmann, Marvin; Lachmayer, Roland","Product Life Cycle Oriented Data Management Planning with RDMO at the Example of Research Field Data","E-Science-Tage 2021","","","","https://books.ub.uni-heidelberg.de//heibooks/catalog/book/979/chapter/13722","","2022","2024-07-30 12:20:13","2024-07-30 12:20:14","2024-07-30 12:20:13","","","","","","","","","","","","heiBOOKS","","en","Creative Commons Attribution Share Alike 4.0 International","","","","DOI.org (Datacite)","","DOI: 10.11588/HEIBOOKS.979.C13722","","C:\Users\lanza01\Zotero\storage\TL42RHQT\Mozgova et al. - 2022 - Product Life Cycle Oriented Data Management Planni.pdf","","","Research Data Management; Open Science; Data Sharing; E-Science; gnd/1098579690; gnd/1197084231; gnd/4213132-7; gnd/4227290-7; gnd/7819668-1; Research Data Publication","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
